Fund Name,AMC,ISIN,Instrument Name,Market Value (Lacs),% to NAV,Yield,Rating,Quantity,Maturity Date,Standardized Rating,Market_Value_Crores,Issuer_Clean,Instrument_Type,Yield_Bucket,Rating_Quality_Score,Maturity_Years,Fund_Clean
NIPPON Corporate Bond Fund,NIPPON,INE0CCU07116,7.96% Mindspace Business Parks REIT**,2579.88,2.55,7.175,CRISIL AAA,2500.0,,AAA,25.7988,Mindspace Business Parks REIT**,Corporate Bond,7-8%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE556F08KK5,7.79% Small Industries Dev Bank of India**,2548.63,2.51,6.5625,CRISIL AAA,2500.0,,AAA,25.4863,Small Industries Dev Bank of India**,Corporate Bond,6-7%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE442H08057,8.75% Ashoka Buildcon Limited**,2510.7,2.48,8.2599,CARE AA-,2500.0,,AA-,25.107,Ashoka Buildcon Limited**,Corporate Bond,8-9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE08Z607083,9.9% Vastu Finserve India Private Limited**,2505.39,2.47,8.425,CARE AA-,2500.0,,AA-,25.0539,Vastu Finserve India Private Limited**,Corporate Bond,8-9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE530B07419,9.8% IIFL Finance Limited**,2009.19,1.98,8.6645,CRISIL AA,2000.0,,AA,20.0919,IIFL Finance Limited**,Corporate Bond,8-9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE01AI07025,9.4% Indostar Home Finance Private Limited**,2004.85,1.98,9.3249,CRISIL AA-,2000.0,,AA-,20.0485,Indostar Home Finance Private Limited**,Corporate Bond,>9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE296G07275,10% Muthoot Capital Services Limited**,1493.56,1.47,10.7475,ICRA A+,1500.0,,A+,14.935599999999999,Muthoot Capital Services Limited**,Corporate Bond,>9%,75,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE442H08032,8.75% Ashoka Buildcon Limited**,1104.88,1.09,8.257399999999999,CARE AA-,1100.0,,AA-,11.048800000000002,Ashoka Buildcon Limited**,Corporate Bond,8-9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE134E08IT9,7.6% Power Finance Corporation Limited**,1016.91,1.0,6.54,CRISIL AAA,100.0,,AAA,10.1691,PFC,Corporate Bond,6-7%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE213W07228,8.4% SMFG India Home Finance Company Limited**,1005.17,0.99,6.744999999999999,CARE AAA,100.0,,AAA,10.0517,SMFG India Home Finance Company Limited**,Corporate Bond,6-7%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE549K07EC2,9.25% Muthoot Fincorp Ltd**,1003.88,0.99,9.4341,CRISIL AA-,100000.0,,AA-,10.0388,Muthoot Fincorp Ltd**,Corporate Bond,>9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE01AI07033,9.4% Indostar Home Finance Private Limited**,1002.96,0.99,9.35,CRISIL AA-,1000.0,,AA-,10.0296,Indostar Home Finance Private Limited**,Corporate Bond,>9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE01HV07379,10.15% Vivriti Capital Private Limited**,1002.71,0.99,10.025,ICRA A+,1000.0,,A+,10.0271,Vivriti Capital Private Limited**,Corporate Bond,>9%,75,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE507T07062,6.59% Summit Digitel Infrastructure Limited**,1001.92,0.99,6.515,CRISIL AAA,100.0,,AAA,10.0192,Summit Digitel Infrastructure Limited**,Corporate Bond,6-7%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE205A08053,9.45% Vedanta Limited,503.95,0.5,9.1,CRISIL AA,500.0,,AA,5.0395,Vedanta Limited,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE321N07533,9.5% Incred Financial Services Limited**,494.68,0.49,10.535,CRISIL AA-,500.0,,AA-,4.9468,Incred Financial Services Limited**,Corporate Bond,>9%,80,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207024,9.35% Telangana State Industrial Infrastructure Corporation Limited**,451.29,0.4499999999999999,9.2,FITCH AA(CE),440.0,,AA,4.5129,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207032,9.35% Telangana State Industrial Infrastructure Corporation Limited,450.92,0.44,9.1702,FITCH AA(CE),440.0,,AA,4.5092,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207073,9.35% Telangana State Industrial Infrastructure Corporation Limited**,446.29,0.44,9.225,FITCH AA(CE),440.0,,AA,4.4629,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207081,9.35% Telangana State Industrial Infrastructure Corporation Limited**,445.2,0.44,9.2,FITCH AA(CE),440.0,,AA,4.452,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207057,9.35% Telangana State Industrial Infrastructure Corporation Limited**,443.9,0.44,9.165,FITCH AA(CE),440.0,,AA,4.439,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE01HV07429,9.65% Vivriti Capital Private Limited**,362.58,0.36,9.2753,ICRA A+,290000.0,,A+,3.6258,Vivriti Capital Private Limited**,Corporate Bond,>9%,75,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207016,9.35% Telangana State Industrial Infrastructure Corporation Limited**,199.95,0.2,9.24,FITCH AA(CE),195.0,,AA,1.9994999999999998,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1C3207040,9.35% Telangana State Industrial Infrastructure Corporation Limited**,91.88,0.09,9.2,FITCH AA(CE),90.0,,AA,0.9188,Telangana State Industrial Infrastructure Corporat,Corporate Bond,>9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1D4P08019,Jubilant Bevco Limited**,4155.71,4.1000000000000005,8.2177,CRISIL AA,4000.0,,AA,41.5571,Jubilant Bevco Limited**,Corporate Bond,8-9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE1D4O08012,Jubilant Beverages Limited**,3099.13,3.06,8.277700000000001,CRISIL AA,3000.0,,AA,30.991300000000003,Jubilant Beverages Limited**,Corporate Bond,8-9%,85,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE723X14KH8,Trust Investment Advisors Private Limited**,497.51,0.49,8.699900000000001,CARE A1+,100.0,,A1+,4.9751,Trust Investment Advisors Private,Corporate Bond,8-9%,95,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,IN002024Y431,182 Days Tbill ,2497.83,2.46,5.3,,2500000.0,,,24.9783,Government of India,Government Securities,≤6%,0,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INF0RQ622028,Corporate Debt Market Development Fund Class A2,289.79,0.29,,,2566.794,,,2.8979000000000004,Corporate Debt Market Development,Corporate Bond,Unknown,0,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE528G08352,9.5% Yes Bank Limited **#,0.0,,,ICRA D,898.0,,,0.0,Yes Bank Limited,Corporate Bond,Unknown,0,,NIPPON
NIPPON Corporate Bond Fund,NIPPON,INE528G08394,9% Yes Bank Limited **#,0.0,,,ICRA D,6500.0,,,0.0,Yes Bank Limited,Corporate Bond,Unknown,0,,NIPPON
SBI Corporate Bond Fund,SBI,INE002A07809,Reliance Industries Ltd.,93349.96,3.7,6.96,CRISIL AAA,89000.0,,AAA,933.4996000000001,Reliance Industries,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE062A08256,State Bank of India( Tier II Bond under Basel III ),82459.49,3.26,6.2462,CRISIL AAA,8250.0,,AAA,824.5949,SBI,Bank Capital,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EJ7,National Bank for Agriculture and Rural Development,79408.64,3.14,6.77,[ICRA]AAA,77000.0,,AAA,794.0864,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE01XX07034,Pipeline Infrastructure Pvt Ltd.,70680.64,2.8,6.765,CRISIL AAA,67900.0,,AAA,706.8063999999999,Pipeline Infrastructure Pvt Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07RC5,LIC Housing Finance Ltd.,61480.38,2.43,6.975,CRISIL AAA,60000.0,,AAA,614.8038,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE296A07TI6,Bajaj Finance Ltd.,60750.36,2.41,7.23,CRISIL AAA,60000.0,,AAA,607.5036,Bajaj Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE556F08KS8,Small Industries Development Bank of India,50411.69,2.0,6.7475,CRISIL AAA,49500.0,,AAA,504.11690000000004,SIDBI,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE756I07FG5,HDB Financial Services Ltd.,50281.85,1.99,7.165,CRISIL AAA,50000.0,,AAA,502.8185,HDB Financial Services Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0KXY07034,Vertis Infrastructure Trust,39536.66,1.57,7.0257,CRISIL AAA,38750.0,,AAA,395.36660000000006,Vertis Infrastructure Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE556F08KX8,Small Industries Development Bank of India,38406.9,1.52,6.7487,CRISIL AAA,37500.0,,AAA,384.069,SIDBI,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE062A08264,State Bank of India( Tier II Bond under Basel III ),36935.21,1.46,5.8631,CRISIL AAA,3700.0,,AAA,369.3521,SBI,Bank Capital,≤6%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07447,IndiGrid Infrastructure Trust,36038.77,1.43,7.155,CRISIL AAA,35000.0,,AAA,360.3877,IndiGrid Infrastructure Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE134E08ND3,Power Finance Corporation Ltd.,35637.56,1.41,6.895,CRISIL AAA,35000.0,,AAA,356.37559999999996,PFC,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE507T07153,Summit Digitel Infrastructure Pvt. Ltd.,33650.3,1.33,7.375,CRISIL AAA,33000.0,,AAA,336.50300000000004,Summit Digitel Infrastructure Pvt.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE033L07IJ1,Tata Capital Housing Finance Ltd.,32876.1,1.3,7.065,CRISIL AAA,32000.0,,AAA,328.76099999999997,Tata Capital Housing Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE033L07IN3,Tata Capital Housing Finance Ltd.,32224.03,1.28,6.96,CRISIL AAA,32000.0,,AAA,322.2403,Tata Capital Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE507T07120,Summit Digitel Infrastructure Pvt. Ltd.,30952.41,1.23,7.2049,CRISIL AAA,30000.0,,AAA,309.5241,Summit Digitel Infrastructure Pvt.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EG3,National Bank for Agriculture and Rural Development,30863.04,1.22,6.77,CRISIL AAA,30000.0,,AAA,308.6304,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE020B08FP0,REC Ltd.,30766.26,1.22,7.34,CRISIL AAA,295.0,,AAA,307.6626,REC Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0CCU07132,Mindspace Business Parks Reit,30435.3,1.2,7.0957,[ICRA]AAA,30000.0,,AAA,304.353,Mindspace Business Parks Reit,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE660A07RT4,Sundaram Finance Ltd.,30081.06,1.19,6.955,[ICRA]AAA,29500.0,,AAA,300.8106,Sundaram Finance Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0H7R07066,National Highways Infra Trust,29711.11,1.18,7.515,IND AAA,55000.0,,AAA,297.1111,National Highways Infra Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE306N07MX0,TATA Capital Ltd.,29461.83,1.17,7.0,CRISIL AAA,2900.0,,AAA,294.61830000000003,TATA Capital Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE556F08KW0,Small Industries Development Bank of India,28058.83,1.11,6.7488,CRISIL AAA,27500.0,,AAA,280.5883,SIDBI,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EO7,National Bank for Agriculture and Rural Development,27581.15,1.09,6.695,CRISIL AAA,27000.0,,AAA,275.8115,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE936D07182,Jamnagar Utilities & Power Pvt. Ltd.,25694.33,1.02,6.85,CRISIL AAA,25000.0,,AAA,256.9433,Jamnagar Utilities & Power,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07462,IndiGrid Infrastructure Trust,25623.8,1.01,7.0228,CRISIL AAA,2500.0,,AAA,256.238,IndiGrid Infrastructure Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE774D07VI2,Mahindra & Mahindra Financial Services Ltd.,25599.0,1.01,7.2,CRISIL AAA,25000.0,,AAA,255.99,Mahindra & Mahindra Financial,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE556F08KT6,Small Industries Development Bank of India,25465.65,1.01,6.6645,CRISIL AAA,25000.0,,AAA,254.65650000000002,SIDBI,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07RH4,LIC Housing Finance Ltd.,25047.8,0.99,6.81,CRISIL AAA,25000.0,,AAA,250.47799999999998,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE053F08528,Indian Railway Finance Corporation Ltd.,24844.38,0.98,6.7375,CRISIL AAA,25000.0,,AAA,248.4438,Indian Railway Finance Corporation,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE507T07104,Summit Digitel Infrastructure Pvt. Ltd.,23008.95,0.91,7.4754,CRISIL AAA,2160.0,,AAA,230.08950000000002,Summit Digitel Infrastructure Pvt.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE020B08FU0,REC Ltd.,22553.48,0.89,6.795,[ICRA]AAA,22500.0,,AAA,225.5348,REC Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0R8O07036,Sustainable Energy Infra Trust,22422.96,0.89,7.43255,CRISIL AAA,22500.0,,AAA,224.2296,Sustainable Energy Infra Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE134E08MA1,Power Finance Corporation Ltd.,20725.46,0.82,6.995,CRISIL AAA,20000.0,,AAA,207.25459999999998,PFC,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE507T07138,Summit Digitel Infrastructure Pvt. Ltd.,20545.58,0.81,7.215,CRISIL AAA,20000.0,,AAA,205.4558,Summit Digitel Infrastructure Pvt.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07QY1,LIC Housing Finance Ltd.,20413.32,0.81,6.975,CRISIL AAA,20000.0,,AAA,204.1332,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE033L07IM5,Tata Capital Housing Finance Ltd.,18897.36,0.75,7.1325,CRISIL AAA,18500.0,,AAA,188.9736,Tata Capital Housing Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE280A08015,Titan Company Ltd.,17558.59,0.7,6.08,CRISIL AAA,17500.0,,AAA,175.5859,Titan Company Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE756I07DX5,HDB Financial Services Ltd.,17382.07,0.69,6.98,CRISIL AAA,1750.0,,AAA,173.8207,HDB Financial Services Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE377Y07433,Bajaj Housing Finance Ltd.,16378.0,0.65,6.965,CRISIL AAA,1600.0,,AAA,163.78,Bajaj Housing Finance Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EL3,National Bank for Agriculture and Rural Development,15326.75,0.61,6.835,CRISIL AAA,15000.0,,AAA,153.2675,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE848E08268,NHPC Ltd.,15238.16,0.6,6.957,IND AAA,15000.0,,AAA,152.3816,NHPC Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE00V208132,John Deere Financial India Pvt. Ltd.,14979.05,0.59,7.3164,CRISIL AAA,15000.0,,AAA,149.79049999999998,John Deere Financial India,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE916DA7SP4,Kotak Mahindra Prime Ltd.,14757.91,0.58,6.795,CRISIL AAA,14500.0,,AAA,147.5791,Kotak Mahindra Prime Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0KXY07018,Vertis Infrastructure Trust,14673.53,0.58,6.415,CRISIL AAA,1500.0,,AAA,146.7353,Vertis Infrastructure Trust,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE296A07SV1,Bajaj Finance Ltd.,14129.94,0.56,7.42,CRISIL AAA,13800.0,,AAA,141.2994,Bajaj Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE752E08726,Power Grid Corporation of India Ltd.,13847.01,0.55,6.91,CRISIL AAA,15000.0,,AAA,138.4701,Power Grid Corporation of,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07RD3,LIC Housing Finance Ltd.,13808.54,0.55,7.025,CRISIL AAA,13500.0,,AAA,138.08540000000002,LIC Housing Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0CCU07090,Mindspace Business Parks Reit,13727.89,0.54,6.89,CRISIL AAA,13500.0,,AAA,137.2789,Mindspace Business Parks Reit,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0CCU07116,Mindspace Business Parks Reit,13415.38,0.53,7.1712,CRISIL AAA,13000.0,,AAA,134.1538,Mindspace Business Parks Reit,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE296A07TC9,Bajaj Finance Ltd.,12757.75,0.51,7.015,CRISIL AAA,12500.0,,AAA,127.5775,Bajaj Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE0NDH07035,Nexus Select Trust,12727.84,0.5,7.055,CRISIL AAA,12500.0,,AAA,127.2784,Nexus Select Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE153A08113,Mahanagar Telephone Nigam Ltd.,12046.67,0.48,7.9483,IND AAA(CE),1200.0,,AAA,120.4667,Mahanagar Telephone Nigam Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE752E08742,Power Grid Corporation of India Ltd.,11552.38,0.46,6.8241,CRISIL AAA,12500.0,,AAA,115.5238,Power Grid Corporation of,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE733E08197,NTPC Ltd.,11505.88,0.46,6.675,CRISIL AAA,1150.0,,AAA,115.05879999999999,NTPC Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE306N07NS8,TATA Capital Ltd.,10655.74,0.42,6.985,CRISIL AAA,10500.0,,AAA,106.5574,TATA Capital Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE020B08FL9,REC Ltd.,10209.38,0.4,6.7975,CRISIL AAA,10000.0,,AAA,102.09379999999999,REC Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE950O08303,Mahindra Rural Housing Finance Ltd.,10179.24,0.4,7.175,CRISIL AAA,10000.0,,AAA,101.7924,Mahindra Rural Housing Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE535H07CH0,SMFG India Credit Company Ltd.,10152.43,0.4,7.195,[ICRA]AAA,10000.0,,AAA,101.5243,SMFG India Credit Company,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07538,IndiGrid Infrastructure Trust,10012.84,0.4,7.155,CRISIL AAA,10000.0,,AAA,100.1284,IndiGrid Infrastructure Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07454,IndiGrid Infrastructure Trust,9139.55,0.36,6.9729,CRISIL AAA,9000.0,,AAA,91.3955,IndiGrid Infrastructure Trust,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07348,IndiGrid Infrastructure Trust,8001.26,0.32,5.9862,[ICRA]AAA,800.0,,AAA,80.0126,IndiGrid Infrastructure Trust,Corporate Bond,≤6%,95,,SBI
SBI Corporate Bond Fund,SBI,INE020B08EG2,REC Ltd.,7770.41,0.31,7.0548,CRISIL AAA,7500.0,,AAA,77.7041,REC Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE219X07439,IndiGrid Infrastructure Trust,7723.03,0.31,7.155,CRISIL AAA,7500.0,,AAA,77.2303,IndiGrid Infrastructure Trust,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE134E08MX3,Power Finance Corporation Ltd.,7699.85,0.3,6.75,CRISIL AAA,7500.0,,AAA,76.9985,PFC,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE756I07EN4,HDB Financial Services Ltd.,7563.49,0.3,6.8649,CRISIL AAA,750.0,,AAA,75.6349,HDB Financial Services Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07QK0,LIC Housing Finance Ltd.,7156.56,0.28,7.275,CRISIL AAA,700.0,,AAA,71.5656,LIC Housing Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE667F07IN0,Sundaram Home Finance Ltd.,6058.48,0.24,6.815,CRISIL AAA,6000.0,,AAA,60.584799999999994,Sundaram Home Finance Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EH1,National Bank for Agriculture and Rural Development,5135.28,0.2,6.77,CRISIL AAA,5000.0,,AAA,51.352799999999995,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE261F08EI9,National Bank for Agriculture and Rural Development,5102.97,0.2,6.63,[ICRA]AAA,5000.0,,AAA,51.029700000000005,NABARD,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE756I07EX3,HDB Financial Services Ltd.,5084.13,0.2,7.1,CRISIL AAA,5000.0,,AAA,50.841300000000004,HDB Financial Services Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE774D07VJ0,Mahindra & Mahindra Financial Services Ltd.,5063.73,0.2,7.16,CRISIL AAA,5000.0,,AAA,50.637299999999996,Mahindra & Mahindra Financial,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07QT1,LIC Housing Finance Ltd.,5060.45,0.2,6.625,CRISIL AAA,5000.0,,AAA,50.6045,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE033L07IO1,Tata Capital Housing Finance Ltd.,5024.07,0.2,6.8498,CRISIL AAA,5000.0,,AAA,50.2407,Tata Capital Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE296A07TK2,Bajaj Finance Ltd.,5015.15,0.2,7.005,CRISIL AAA,5000.0,,AAA,50.1515,Bajaj Finance,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE053F08502,Indian Railway Finance Corporation Ltd.,4982.42,0.2,6.7375,CRISIL AAA,5000.0,,AAA,49.8242,Indian Railway Finance Corporation,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE134E08NR3,Power Finance Corporation Ltd.,4960.46,0.2,6.83,CRISIL AAA,5000.0,,AAA,49.6046,PFC,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE752E08759,Power Grid Corporation of India Ltd.,4587.64,0.18,6.8844,CRISIL AAA,5000.0,,AAA,45.876400000000004,Power Grid Corporation of,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE103D08021,Bharat Sanchar Nigam Ltd.,4518.54,0.18,7.07,CRISIL AAA(CE),455.0,,AAA,45.1854,Bharat Sanchar Nigam Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE667F07JA5,Sundaram Home Finance Ltd.,4517.31,0.18,7.0138,[ICRA]AAA,4500.0,,AAA,45.173100000000005,Sundaram Home Finance Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE667F07IL4,Sundaram Home Finance Ltd.,3532.79,0.14,6.675,CRISIL AAA,3500.0,,AAA,35.3279,Sundaram Home Finance Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE916DA7SL3,Kotak Mahindra Prime Ltd.,3044.34,0.12,6.795,CRISIL AAA,3000.0,,AAA,30.4434,Kotak Mahindra Prime Ltd.,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07QU9,LIC Housing Finance Ltd.,2566.15,0.1,6.975,CRISIL AAA,2500.0,,AAA,25.6615,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE115A07QZ8,LIC Housing Finance Ltd.,2545.73,0.1,6.81,CRISIL AAA,2500.0,,AAA,25.4573,LIC Housing Finance,Corporate Bond,6-7%,95,,SBI
SBI Corporate Bond Fund,SBI,INE860H07IM9,Aditya Birla Capital Ltd.,2537.17,0.1,7.29,[ICRA]AAA,2500.0,,AAA,25.3717,Aditya Birla Capital Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE153A08154,Mahanagar Telephone Nigam Ltd.,29.59,,7.9735,IND AAA(CE),30.0,,AAA,0.2959,Mahanagar Telephone Nigam Ltd.,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,INE1CBK15037,India Universal Trust AL2 (Obligor - HDFC Bank Ltd.),61557.4,2.44,7.825,CRISIL AAA(SO),626.0,,AAA,615.5740000000001,India Universal Trust AL2,Corporate Bond,7-8%,95,,SBI
SBI Corporate Bond Fund,SBI,IN0020240126,6.79% CGL 2034,236007.26,9.34,6.5233753,Sovereign,230200000.0,,SOVEREIGN,2360.0726,CGL 2034,Corporate Bond,6-7%,100,,SBI
SBI Corporate Bond Fund,SBI,IN0020240118,7.09% CGL 2054,83118.42,3.29,7.1525086,Sovereign,82500000.0,,SOVEREIGN,831.1842,CGL 2054,Corporate Bond,7-8%,100,,SBI
